,7,9,11,13,15
4379,199,199,199,199,199
4380,196,199,199,199,199
4381,199,199,199,199,199
4382,199,199,199,199,199
4383,185,199,199,199,199
4384,199,199,199,199,199
4385,199,199,199,199,199
4386,199,199,199,199,199
4387,199,78,199,199,199
4388,199,199,199,199,199
4389,199,199,199,199,199
4390,199,199,199,199,199
4391,199,199,199,199,199
4392,26,199,199,199,199
4393,199,199,199,199,199
4394,199,199,199,199,199
4395,199,199,199,199,199
4396,199,199,199,199,199
4397,199,199,199,199,199
4398,28,199,199,199,199
4399,144,199,199,199,199
4400,199,199,199,199,199
4401,105,199,199,199,199
4402,199,199,199,199,199
4403,199,199,199,199,199
4404,199,199,199,199,199
4405,199,199,199,199,199
4406,91,199,199,199,199
4407,199,37,199,199,199
4408,180,199,199,199,199
4409,199,199,199,199,199
4410,199,199,199,199,199
4411,199,199,199,199,199
4412,199,199,199,199,199
4413,199,199,199,199,199
4414,199,199,199,199,199
4415,199,199,199,199,199
4416,199,199,199,199,199
4417,3,199,199,199,199
4418,199,199,199,199,199
4419,199,199,199,199,199
4420,199,199,199,199,199
4421,199,199,199,199,199
4422,199,199,199,199,199
4423,199,199,199,199,199
4424,199,199,199,199,199
4425,199,199,199,199,199
4426,199,199,199,199,199
4427,199,199,199,199,199
4428,199,199,199,199,199
4429,73,199,199,199,199
4430,199,199,199,199,199
4431,199,199,199,199,199
4432,199,199,199,199,199
4433,199,199,199,199,199
4434,63,199,199,199,199
4435,199,199,199,199,199
4436,199,199,199,199,199
4437,199,199,199,199,199
4438,199,26,199,199,199
4439,28,199,199,199,199
4440,199,199,199,199,199
4441,199,199,199,199,199
4442,199,199,199,199,199
4443,190,199,199,199,199
4444,199,199,199,199,199
4445,199,199,199,199,199
4446,199,199,199,199,199
4447,199,13,199,199,199
4448,199,199,199,199,199
4449,199,199,199,199,199
4450,199,199,199,199,199
4451,96,199,199,199,199
4452,199,199,199,199,199
4453,199,199,199,199,199
4454,199,199,199,199,199
4455,199,199,199,199,199
4456,199,199,199,199,199
4457,199,199,199,199,199
4458,199,199,199,199,199
4459,199,199,199,199,199
4460,199,199,199,199,199
4461,199,199,199,199,199
4462,199,199,199,199,199
4463,199,199,199,199,199
4464,199,199,199,199,199
4465,199,199,199,199,199
4466,199,199,199,199,199
4467,199,199,199,199,199
4468,199,199,199,199,199
4469,199,199,199,199,199
4470,199,199,199,199,199
4471,199,199,199,199,199
4472,199,199,199,199,199
4473,199,199,199,199,199
4474,199,199,199,199,199
4475,199,199,199,199,199
4476,199,199,199,199,199
4477,199,199,199,199,199
4478,199,199,199,199,199
4479,199,199,199,199,199
4480,199,199,199,199,199
4481,74,199,199,199,199
4482,199,199,199,199,199
4483,105,199,199,199,199
4484,141,199,199,199,199
4485,199,199,199,199,199
4486,118,199,199,199,199
4487,199,199,199,199,199
4488,199,199,199,199,199
4489,199,199,199,199,199
4490,199,199,199,199,199
4491,199,199,199,199,199
4492,199,199,199,199,199
4493,199,193,199,199,199
4494,199,199,199,199,199
4495,199,199,199,199,199
4496,199,199,199,199,199
4497,199,199,199,199,199
4498,199,199,199,199,199
4499,199,199,199,199,199
4500,199,199,199,199,199
4501,199,199,199,199,199
4502,199,46,199,199,199
4503,199,199,199,199,199
4504,199,199,199,199,199
4505,113,199,199,199,199
4506,199,199,199,199,199
4507,199,199,199,199,199
4508,199,199,70,199,105
4509,5,199,199,199,199
4510,199,199,199,199,199
4511,199,199,199,199,199
4512,199,160,199,199,199
4513,199,199,199,199,199
4514,199,199,199,199,199
4515,199,199,199,199,199
4516,199,199,199,199,199
4517,199,199,199,199,199
4518,199,199,199,199,199
4519,199,199,199,199,199
4520,199,199,199,199,199
4521,199,199,199,199,199
4522,199,199,199,199,199
4523,199,199,199,199,199
4524,199,199,199,199,199
4525,199,199,199,199,199
4526,199,199,199,199,199
4527,199,199,199,199,199
4528,199,199,199,199,199
4529,199,199,199,199,199
4530,199,199,199,199,199
4531,199,199,199,199,199
4532,131,199,199,199,199
4533,199,199,199,199,199
4534,192,199,199,199,199
4535,199,199,199,199,199
4536,199,199,199,199,199
4537,199,199,199,199,199
4538,199,199,199,199,199
4539,199,199,199,199,199
4540,199,44,199,199,199
4541,199,199,199,199,199
4542,199,19,199,199,199
4543,199,22,199,199,199
4544,181,199,199,199,199
4545,199,199,199,199,199
4546,199,199,199,199,199
4547,199,199,199,199,199
4548,199,199,199,199,199
4549,199,199,199,199,199
4550,199,141,199,199,199
4551,199,199,199,199,199
4552,199,199,199,199,199
4553,39,199,199,199,199
4554,199,199,199,199,199
4555,199,199,199,199,199
4556,199,199,199,199,199
4557,3,156,199,199,199
4558,199,199,199,199,199
4559,199,199,199,199,199
4560,199,199,199,199,199
4561,199,199,199,199,199
4562,199,199,199,199,199
4563,199,199,199,199,199
4564,199,199,199,199,199
4565,199,199,199,199,199
4566,199,199,199,199,199
4567,199,199,199,199,199
4568,199,199,199,199,199
4569,199,199,199,199,199
4570,199,32,199,199,199
4571,199,199,199,199,199
4572,199,199,199,199,199
4573,6,199,199,199,199
4574,199,199,199,199,199
4575,199,199,199,199,199
4576,199,199,199,199,199
4577,199,199,199,199,199
4578,199,199,199,199,199
4579,199,199,199,199,199
4580,152,199,199,199,199
4581,199,199,199,199,199
4582,199,199,199,199,199
4583,199,199,199,199,199
4584,82,199,199,199,199
4585,199,199,199,199,199
4586,199,199,199,199,199
4587,199,199,199,199,199
4588,199,199,199,199,199
4589,199,132,199,199,199
4590,199,199,199,199,199
4591,89,199,199,199,199
4592,82,199,199,199,199
4593,199,199,199,199,199
4594,199,199,199,199,199
4595,199,199,199,199,199
4596,199,199,199,199,199
4597,199,199,199,199,199
4598,199,199,199,199,199
4599,199,199,199,199,199
4600,134,199,199,199,199
4601,199,199,199,199,199
4602,199,199,140,199,199
4603,199,151,199,199,199
4604,199,184,199,199,199
4605,8,199,199,199,199
4606,199,199,199,199,199
4607,199,82,199,199,199
4608,199,199,199,199,199
4609,199,199,199,199,199
4610,199,199,199,199,199
4611,199,199,199,199,199
4612,199,199,199,199,199
4613,199,199,199,199,199
4614,199,199,199,199,199
4615,199,199,199,199,199
4616,199,199,199,199,199
4617,199,199,199,199,199
4618,199,199,199,199,199
4619,199,199,199,199,199
4620,199,199,199,199,199
4621,199,199,199,199,199
4622,199,199,199,199,199
4623,199,199,199,199,199
4624,199,199,199,199,199
4625,199,199,199,199,199
4626,199,199,199,199,199
4627,199,199,199,199,199
4628,199,199,199,199,199
4629,146,199,199,199,199
4630,199,199,199,199,199
4631,199,199,199,199,199
4632,199,199,199,199,199
4633,199,199,199,199,199
4634,199,199,199,199,199
4635,57,199,199,199,199
4636,199,199,199,199,199
4637,199,199,199,199,199
4638,199,199,199,199,199
4639,62,199,199,199,199
4640,199,199,199,199,199
4641,199,199,199,199,199
4642,199,199,199,199,199
4643,199,199,199,199,199
4644,199,199,199,199,199
4645,199,199,199,199,199
4646,199,199,199,199,199
4647,199,199,199,199,199
4648,199,199,199,199,199
4649,199,199,199,199,199
4650,199,199,199,199,199
4651,199,199,199,199,199
4652,199,199,199,199,199
4653,199,199,199,199,199
4654,199,199,199,199,199
4655,199,199,199,199,199
4656,199,89,199,199,199
4657,199,199,199,199,199
4658,199,199,199,199,199
4659,199,199,199,199,199
4660,199,199,199,199,199
4661,199,199,199,199,199
4662,199,199,199,199,199
4663,199,199,199,199,199
4664,194,199,199,199,199
4665,199,176,199,199,199
4666,199,199,199,199,199
4667,199,199,199,199,199
4668,199,199,199,199,199
4669,199,199,199,199,199
4670,199,199,199,199,199
4671,199,199,199,199,199
4672,194,79,146,199,199
4673,199,199,199,199,199
4674,45,199,199,199,199
4675,199,199,199,199,199
4676,193,199,199,199,199
4677,199,199,199,199,199
4678,199,199,199,199,199
4679,199,199,199,199,199
4680,199,199,199,3,199
4681,199,199,199,199,199
4682,199,199,199,199,199
4683,199,42,199,199,199
4684,199,199,199,199,199
4685,199,199,199,199,199
4686,199,199,199,199,199
4687,199,199,199,199,199
4688,199,199,199,199,199
4689,199,199,199,199,199
4690,199,199,199,199,199
4691,199,199,199,199,199
4692,199,199,199,199,199
4693,199,199,199,199,199
4694,199,199,199,199,199
4695,101,199,199,199,199
4696,101,199,199,199,199
4697,199,199,199,199,199
4698,199,199,199,199,199
4699,199,199,199,199,199
4700,199,199,199,199,199
4701,199,199,199,199,199
4702,199,199,199,199,199
4703,168,199,199,199,199
4704,199,199,199,199,199
4705,199,199,199,199,199
4706,199,199,199,199,199
4707,199,199,199,199,199
4708,199,199,199,199,199
4709,199,121,199,199,199
4710,199,152,199,199,199
4711,82,199,199,199,199
4712,199,199,182,199,199
4713,199,199,199,199,199
4714,113,199,199,199,199
4715,199,199,199,199,199
4716,199,199,199,199,199
4717,199,199,199,199,199
4718,199,199,199,199,199
4719,199,199,199,199,199
4720,199,199,199,199,199
4721,199,199,199,199,199
4722,199,199,199,199,199
4723,199,199,199,199,199
4724,199,199,199,199,199
4725,199,199,199,199,199
4726,199,199,199,199,199
4727,151,199,199,199,199
4728,199,199,199,199,199
4729,199,199,199,199,199
4730,199,199,199,199,199
4731,199,199,199,199,199
4732,108,199,199,199,199
4733,80,199,199,199,199
4734,199,199,199,199,199
4735,199,156,199,199,199
4736,199,199,199,199,199
4737,199,199,199,199,199
4738,199,199,199,199,199
4739,115,199,199,199,199
4740,199,199,199,199,199
4741,199,199,199,199,199
4742,199,199,199,199,199
4743,199,199,199,199,199
4744,199,199,199,199,199
4745,21,199,199,199,199
4746,199,199,199,199,199
4747,77,199,199,199,199
4748,199,199,199,199,199
4749,49,199,199,199,199
4750,199,199,199,199,199
4751,199,199,199,199,199
4752,199,199,199,199,199
4753,199,199,199,199,199
4754,199,199,199,199,199
4755,141,199,199,199,199
4756,199,199,199,199,199
4757,199,199,199,199,199
4758,199,199,199,199,199
4759,199,199,199,199,199
4760,56,199,199,199,199
4761,199,199,199,199,199
4762,68,199,199,199,199
4763,199,199,199,199,199
4764,199,199,199,199,199
4765,199,199,199,199,199
4766,199,199,199,199,199
4767,199,199,199,199,199
4768,199,199,199,199,199
4769,199,199,199,199,199
4770,199,199,199,199,199
4771,69,199,199,199,199
4772,199,199,199,199,199
4773,199,199,199,199,199
4774,6,199,199,199,199
4775,199,199,199,199,199
4776,199,199,199,199,199
4777,199,199,199,199,199
4778,199,199,199,199,199
4779,199,199,199,199,199
4780,199,199,199,199,199
4781,199,199,199,199,199
4782,10,199,199,199,199
4783,100,199,199,199,199
4784,199,199,199,199,199
4785,23,199,199,199,199
4786,199,199,199,199,199
4787,199,199,199,199,199
4788,199,199,199,199,199
4789,199,199,199,199,199
4790,150,199,199,199,199
4791,199,199,199,199,199
4792,199,199,199,199,199
4793,199,199,199,199,199
4794,199,199,199,199,199
4795,199,199,199,199,199
4796,199,199,199,199,199
4797,199,199,199,199,199
4798,199,199,199,199,199
4799,199,199,199,199,199
4800,199,199,199,199,199
4801,199,199,199,199,199
4802,116,199,199,199,199
4803,51,199,199,199,199
4804,46,199,199,199,199
4805,131,56,199,199,199
4806,199,199,199,199,199
4807,199,21,199,199,199
4808,199,199,199,199,199
4809,199,199,199,199,199
4810,176,73,199,199,199
4811,33,199,199,199,199
4812,199,199,199,199,199
4813,112,199,199,199,199
4814,199,199,199,199,199
4815,199,199,199,199,199
4816,199,199,199,199,199
4817,199,199,199,199,199
4818,199,199,199,199,199
4819,24,199,199,199,199
4820,199,199,199,199,199
4821,199,199,199,199,199
4822,84,199,199,199,199
4823,199,199,199,199,199
4824,199,199,199,199,199
4825,25,199,199,199,199
4826,199,199,199,199,199
4827,199,199,199,199,199
4828,199,199,199,199,199
4829,199,199,199,199,199
4830,199,199,199,199,199
4831,199,199,199,199,199
4832,199,199,199,199,199
4833,199,199,199,199,199
4834,199,119,199,199,199
4835,199,199,199,199,199
4836,199,199,199,199,199
4837,199,199,199,199,199
4838,199,199,199,199,199
4839,199,199,199,199,199
4840,199,199,199,199,199
4841,199,199,199,199,199
4842,199,199,199,199,199
4843,199,199,199,199,199
4844,199,199,199,199,199
4845,199,199,199,199,199
4846,199,199,199,199,199
4847,199,199,199,199,199
4848,87,199,199,199,199
4849,18,199,199,199,199
4850,199,199,199,199,199
4851,199,199,199,199,199
4852,199,199,199,199,199
4853,70,199,199,199,199
4854,199,112,199,199,199
4855,199,199,199,199,199
4856,199,199,199,199,199
4857,199,199,199,199,199
4858,199,199,199,199,199
4859,199,199,199,199,199
4860,70,199,199,199,199
4861,199,199,199,199,199
4862,199,199,199,199,199
4863,199,199,199,199,199
4864,199,199,199,199,199
4865,199,199,199,199,199
4866,199,199,199,199,199
4867,199,199,199,199,199
4868,199,199,199,199,199
4869,199,199,199,199,199
4870,199,78,199,199,199
4871,199,199,199,199,199
4872,199,199,199,199,199
4873,199,199,199,199,199
4874,75,199,199,199,199
4875,199,199,199,199,199
4876,63,199,199,199,199
4877,199,199,199,199,199
4878,119,199,199,199,199
4879,159,199,199,199,199
4880,132,199,199,199,199
4881,199,199,199,199,199
4882,53,199,199,199,199
4883,199,199,199,199,199
4884,199,199,199,199,199
4885,199,199,199,199,199
4886,199,199,199,199,199
4887,199,199,199,199,199
4888,199,199,199,199,199
4889,199,199,199,199,199
4890,199,199,199,199,199
4891,199,199,199,199,199
4892,199,199,199,199,199
4893,199,199,199,199,199
4894,199,199,199,199,199
4895,199,199,199,199,199
4896,199,199,199,199,199
4897,199,199,199,199,199
4898,39,199,199,199,199
4899,199,199,199,199,199
4900,199,199,199,199,199
4901,199,199,199,199,199
4902,199,199,199,199,199
4903,63,199,199,199,199
4904,199,199,199,199,199
4905,199,199,199,199,199
4906,199,199,199,199,199
4907,199,199,199,199,199
4908,199,199,199,199,199
4909,199,199,199,199,199
4910,49,199,199,199,199
4911,199,199,199,199,199
4912,153,199,199,199,199
4913,199,199,199,199,199
4914,199,199,199,199,199
4915,199,199,199,199,199
4916,199,199,199,199,199
4917,127,199,199,199,199
4918,199,199,199,199,199
4919,199,199,199,199,199
4920,199,199,199,199,199
4921,199,199,199,199,199
4922,199,199,199,199,199
4923,3,199,199,199,199
4924,199,199,199,199,199
4925,199,106,199,199,199
4926,199,199,199,199,199
4927,199,136,199,199,199
4928,199,199,199,199,199
4929,199,199,199,199,199
4930,14,199,199,199,199
4931,13,199,199,199,199
4932,199,199,199,199,199
4933,199,199,199,199,199
4934,199,3,199,199,199
4935,199,199,199,199,199
4936,199,199,199,199,199
4937,199,199,199,199,199
4938,145,199,199,199,199
4939,199,130,199,199,199
4940,119,199,199,199,199
4941,199,199,199,199,199
4942,199,199,199,199,199
4943,199,199,199,199,199
4944,199,199,199,199,199
4945,199,199,199,199,199
4946,199,199,199,199,199
4947,199,199,199,199,199
4948,199,199,199,199,199
4949,199,199,199,199,199
4950,199,199,199,199,199
4951,199,179,199,199,199
4952,199,199,199,199,199
4953,199,199,199,199,199
4954,199,199,199,199,199
4955,199,198,199,199,199
4956,199,199,199,199,199
4957,199,199,199,199,199
4958,68,199,199,199,199
4959,199,199,199,199,199
4960,199,199,199,199,199
4961,199,199,199,199,199
4962,51,199,199,199,199
4963,89,199,199,199,199
4964,199,199,199,199,199
4965,199,199,199,199,199
4966,199,199,199,199,199
4967,199,199,199,199,199
4968,5,199,199,199,199
4969,199,199,199,199,199
4970,199,199,199,199,199
4971,199,199,199,199,199
4972,199,199,199,199,199
4973,199,199,199,199,199
4974,167,199,199,199,199
4975,199,199,199,199,199
4976,199,199,199,199,199
4977,116,199,199,199,199
4978,199,199,199,199,199
4979,199,199,199,199,199
4980,199,199,199,199,199
4981,199,199,199,199,199
4982,199,199,199,199,199
4983,199,199,199,199,199
4984,199,199,199,199,199
4985,199,199,199,199,199
4986,199,199,199,199,199
4987,199,199,199,199,199
4988,199,199,199,199,199
4989,199,199,199,199,199
4990,199,199,199,199,199
4991,43,199,199,199,199
4992,199,199,199,199,199
4993,199,199,199,199,199
4994,199,199,199,199,199
4995,199,155,199,199,199
4996,199,199,199,199,199
4997,169,199,199,199,199
4998,199,199,199,199,199
4999,199,199,199,199,199
